code,name,kana,market,industry,kana
7520,エコス,エコス,東証プライム,小売業,エコス
7522,ワタミ,ワタミ,東証プライム,小売業,ワタミ
7525,リックス,リックス,東証プライム,卸売業,リックス
7532,パン・パシフィック・インターナショナルホールディングス,パン・パシフィック・インターナショナルホールディングス,東証プライム,小売業,パン・パシフィック・インターナショナルホールディングス
7537,丸文,マルブン,東証プライム,卸売業,マルブン
7545,西松屋チェーン,ニシマツヤチェーン,東証プライム,小売業,ニシマツヤチェーン
7550,ゼンショーホールディングス,ゼンショーホールディングス,東証プライム,小売業,ゼンショーホールディングス
75505,ゼンショーホールディングス第１回社債型種類株式,ゼンショーホールディングスダイ１カイシャサイガタシュルイカブシキ,東証プライム,小売業,ゼンショーホールディングスダイ１カイシャサイガタシュルイカブシキ
7552,ハピネット,ハピネット,東証プライム,卸売業,ハピネット
7554,幸楽苑,コウラクエン,東証プライム,小売業,コウラクエン
7575,日本ライフライン,ニホンライフライン,東証プライム,卸売業,ニホンライフライン
7581,サイゼリヤ,サイゼリヤ,東証プライム,小売業,サイゼリヤ
7593,ＶＴホールディングス,ＶＴホールディングス,東証プライム,小売業,ＶＴホールディングス
7595,アルゴグラフィックス,アルゴグラフィックス,東証プライム,情報・通信業,アルゴグラフィックス
7596,魚力,ウオリキ,東証プライム,小売業,ウオリキ
7599,ＩＤＯＭ,ＩＤＯＭ,東証プライム,卸売業,ＩＤＯＭ
7600,日本エム・ディ・エム,ニホンエム・ディ・エム,東証プライム,精密機器,ニホンエム・ディ・エム
7606,ユナイテッドアローズ,ユナイテッドアローズ,東証プライム,小売業,ユナイテッドアローズ
7607,進和,ススムワ,東証プライム,卸売業,ススムワ
7609,ダイトロン,ダイトロン,東証プライム,卸売業,ダイトロン
7611,ハイデイ日高,ハイデイヒダカ,東証プライム,小売業,ハイデイヒダカ
7613,シークス,シークス,東証プライム,卸売業,シークス
7616,コロワイド,コロワイド,東証プライム,小売業,コロワイド
7628,オーハシテクニカ,オーハシテクニカ,東証プライム,卸売業,オーハシテクニカ
7630,壱番屋,イチバンヤ,東証プライム,小売業,イチバンヤ
7637,白銅,ハクドウ,東証プライム,卸売業,ハクドウ
7649,スギホールディングス,スギホールディングス,東証プライム,小売業,スギホールディングス
7679,薬王堂ホールディングス,ヤクオウドウホールディングス,東証プライム,小売業,ヤクオウドウホールディングス
7683,ダブルエー,ダブルエー,東証プライム,小売業,ダブルエー
7701,島津製作所,シマヅセイサクショ,東証プライム,精密機器,シマヅセイサクショ
7715,長野計器,ナガノケイキ,東証プライム,精密機器,ナガノケイキ
7717,ブイ・テクノロジー,ブイ・テクノロジー,東証プライム,精密機器,ブイ・テクノロジー
7718,スター精密,スターセイミツ,東証プライム,機械,スターセイミツ
7721,東京計器,トウキョウケイキ,東証プライム,精密機器,トウキョウケイキ
7723,愛知時計電機,アイチトケイデンキ,東証プライム,精密機器,アイチトケイデンキ
7725,インターアクション,インターアクション,東証プライム,精密機器,インターアクション
7729,東京精密,トウキョウセイミツ,東証プライム,精密機器,トウキョウセイミツ
7730,マニー,マニー,東証プライム,精密機器,マニー
7731,ニコン,ニコン,東証プライム,精密機器,ニコン
7733,オリンパス,オリンパス,東証プライム,精密機器,オリンパス
7734,理研計器,リケンケイキ,東証プライム,精密機器,リケンケイキ
7735,ＳＣＲＥＥＮホールディングス,ＳＣＲＥＥＮホールディングス,東証プライム,電気機器,ＳＣＲＥＥＮホールディングス
7739,キヤノン電子,キヤノンデンシ,東証プライム,電気機器,キヤノンデンシ
7740,タムロン,タムロン,東証プライム,精密機器,タムロン
7741,ＨＯＹＡ,ＨＯＹＡ,東証プライム,精密機器,ＨＯＹＡ
7743,シード,シード,東証プライム,精密機器,シード
7744,ノーリツ鋼機,ノーリツコウキ,東証プライム,精密機器,ノーリツコウキ
7745,Ａ＆Ｄホロンホールディングス,Ａ＆Ｄホロンホールディングス,東証プライム,精密機器,Ａ＆Ｄホロンホールディングス
7747,朝日インテック,アサヒインテック,東証プライム,精密機器,アサヒインテック
7751,キヤノン,キヤノン,東証プライム,電気機器,キヤノン
7752,リコー,リコー,東証プライム,電気機器,リコー
7762,シチズン時計,シチズンドケイ,東証プライム,精密機器,シチズンドケイ
7769,リズム,リズム,東証プライム,精密機器,リズム
7780,メニコン,メニコン,東証プライム,精密機器,メニコン
7818,トランザクション,トランザクション,東証プライム,その他製品,トランザクション
7820,ニホンフラッシュ,ニホンフラッシュ,東証プライム,その他製品,ニホンフラッシュ
7821,前田工繊,マエダコウセン,東証プライム,その他製品,マエダコウセン
7826,フルヤ金属,フルヤキンゾク,東証プライム,その他製品,フルヤキンゾク
7832,バンダイナムコホールディングス,バンダイナムコホールディングス,東証プライム,その他製品,バンダイナムコホールディングス
7839,ＳＨＯＥＩ,ＳＨＯＥＩ,東証プライム,その他製品,ＳＨＯＥＩ
7840,フランスベッドホールディングス,フランスベッドホールディングス,東証プライム,その他製品,フランスベッドホールディングス
7844,マーベラス,マーベラス,東証プライム,情報・通信業,マーベラス
7846,パイロットコーポレーション,パイロットコーポレーション,東証プライム,その他製品,パイロットコーポレーション
7856,萩原工業,ハギワラコウギョウ,東証プライム,その他製品,ハギワラコウギョウ
7860,エイベックス,エイベックス,東証プライム,情報・通信業,エイベックス
7864,フジシールインターナショナル,フジシールインターナショナル,東証プライム,その他製品,フジシールインターナショナル
7867,タカラトミー,タカラトミー,東証プライム,その他製品,タカラトミー
7868,広済堂ホールディングス,コウサイドウホールディングス,東証プライム,その他製品,コウサイドウホールディングス
7874,レック,レック,東証プライム,化学,レック
7888,三光合成,サンコウゴウセイ,東証プライム,化学,サンコウゴウセイ
7893,プロネクサス,プロネクサス,東証プライム,その他製品,プロネクサス
7911,ＴＯＰＰＡＮホールディングス,ＴＯＰＰＡＮホールディングス,東証プライム,その他製品,ＴＯＰＰＡＮホールディングス
7912,大日本印刷,ダイニッポンインサツ,東証プライム,その他製品,ダイニッポンインサツ
7914,共同印刷,キョウドウインサツ,東証プライム,その他製品,キョウドウインサツ
7915,ＮＩＳＳＨＡ,ＮＩＳＳＨＡ,東証プライム,その他製品,ＮＩＳＳＨＡ
7917,ＺＡＣＲＯＳ,ＺＡＣＲＯＳ,東証プライム,化学,ＺＡＣＲＯＳ
7921,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,東証プライム,その他製品,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ
7925,前澤化成工業,マエザワカセイコウギョウ,東証プライム,化学,マエザワカセイコウギョウ
7931,未来工業,ミライコウギョウ,東証プライム,化学,ミライコウギョウ
7936,アシックス,アシックス,東証プライム,その他製品,アシックス
7942,ＪＳＰ,ＪＳＰ,東証プライム,化学,ＪＳＰ
7943,ニチハ,ニチハ,東証プライム,ガラス・土石製品,ニチハ
7944,ローランド,ローランド,東証プライム,その他製品,ローランド
7947,エフピコ,エフピコ,東証プライム,化学,エフピコ
7949,小松ウオール工業,コマツウオールコウギョウ,東証プライム,その他製品,コマツウオールコウギョウ
7951,ヤマハ,ヤマハ,東証プライム,その他製品,ヤマハ
7952,河合楽器製作所,カワイガッキセイサクショ,東証プライム,その他製品,カワイガッキセイサクショ
7955,クリナップ,クリナップ,東証プライム,その他製品,クリナップ
7956,ピジョン,ピジョン,東証プライム,その他製品,ピジョン
7962,キングジム,キングジム,東証プライム,その他製品,キングジム
7965,象印マホービン,ゾウジルシマホービン,東証プライム,電気機器,ゾウジルシマホービン
7966,リンテック,リンテック,東証プライム,その他製品,リンテック
7970,信越ポリマー,シンエツポリマー,東証プライム,化学,シンエツポリマー
7972,イトーキ,イトーキ,東証プライム,その他製品,イトーキ
7974,任天堂,ニンテンドウ,東証プライム,その他製品,ニンテンドウ
7976,三菱鉛筆,ミツビシエンピツ,東証プライム,その他製品,ミツビシエンピツ
7979,松風,マツカゼ,東証プライム,精密機器,マツカゼ
